LAT,LONG,YEAR1,YEAR2,PRED
45.409410,-75.698203,2009,2012,1
45.409410,-75.698203,2014,2015,1
45.409411,-75.705367,2014,2014,1
45.409424,-75.704318,2007,2009,1
45.409426,-75.714848,2015,2015,1
45.409431,-75.696207,2012,2014,1
45.409431,-75.696207,2014,2014,1
45.409431,-75.696207,2014,2015,1
45.409438,-75.687712,2015,2016,1
45.409444,-75.678232,2015,2016,1
45.409468,-75.733195,2009,2012,1
45.409470,-75.712268,2012,2014,1
45.409472,-75.687628,2007,2009,1
45.409472,-75.687628,2009,2014,1
45.409492,-75.713079,2009,2014,1
45.409496,-75.694055,2009,2012,1
45.409496,-75.696052,2009,2012,1
45.409498,-75.609293,2015,2016,1
45.409503,-75.704129,2009,2012,1
45.409505,-75.685506,2014,2015,1
45.409506,-75.704631,2012,2014,1
45.409509,-75.714899,2012,2014,1
45.409511,-75.699960,2009,2012,1
45.409511,-75.699960,2014,2015,1
45.409513,-75.687528,2007,2009,1
45.409513,-75.687528,2009,2014,1
45.409527,-75.712962,2009,2012,1
45.409528,-75.712960,2007,2009,1
45.409543,-75.678290,2015,2016,1
45.409546,-75.687446,2014,2014,1
45.409554,-75.685383,2014,2014,1
45.409569,-75.693880,2009,2012,1
45.409588,-75.695834,2009,2012,1
45.409591,-75.695828,2009,2012,1
45.409596,-75.703905,2007,2009,1
45.409602,-75.697742,2012,2014,1
45.409602,-75.697742,2014,2015,1
45.409621,-75.710358,2012,2014,1
45.409631,-75.697672,2012,2014,1
45.409631,-75.697672,2014,2015,1
45.409639,-75.709157,2014,2015,1
45.409639,-75.709157,2015,2016,1
45.409657,-75.687174,2015,2015,1
45.409659,-75.694497,2007,2009,1
45.409661,-75.703748,2007,2012,1
45.409676,-75.686002,2012,2014,1
45.409677,-75.706945,2014,2014,1
45.409677,-75.706945,2015,2015,1
45.409678,-75.652744,2012,2014,1
45.409697,-75.693571,2014,2015,1
45.409706,-75.703639,2007,2012,1
45.409710,-75.687044,2012,2014,1
45.409742,-75.705879,2009,2012,1
45.409743,-75.693460,2014,2015,1
45.409746,-75.683739,2009,2012,1
45.409758,-75.710127,2012,2012,1
45.409759,-75.683709,2009,2012,1
45.409759,-75.703513,2007,2012,1
45.409762,-75.686080,2012,2014,1
45.409762,-75.686080,2015,2016,1
45.409771,-75.701799,2015,2016,1
45.409775,-75.691399,2014,2015,1
45.409777,-75.695384,2014,2015,1
45.409788,-75.703442,2009,2012,1
45.409788,-75.703442,2012,2014,1
45.409810,-75.710023,2014,2014,1
45.409829,-75.711966,2007,2009,1
45.409836,-75.693236,2007,2009,1
45.409836,-75.693236,2009,2012,1
45.409843,-75.699541,2014,2015,1
45.409856,-75.684632,2007,2009,1
45.409859,-75.703271,2009,2012,1
45.409859,-75.703271,2012,2014,1
45.409860,-75.686673,2007,2014,1
45.409862,-75.697108,2009,2012,1
45.409876,-75.714447,2012,2014,1
45.409890,-75.699049,2015,2016,1
45.409898,-75.703179,2009,2012,1
45.409898,-75.703179,2012,2014,1
45.409898,-75.709820,2015,2015,1
45.409904,-75.701014,2014,2014,1
45.409909,-75.686553,2012,2014,1
45.409909,-75.701911,2007,2009,1
45.409910,-75.684498,2009,2012,1
45.409910,-75.709322,2014,2015,1
45.409910,-75.709322,2015,2016,1
45.409920,-75.698976,2015,2016,1
45.409929,-75.703103,2012,2014,1
45.409930,-75.704875,2007,2009,1
45.409930,-75.704875,2014,2014,1
45.409957,-75.698885,2015,2016,1
45.409957,-75.714175,2009,2012,1
45.409957,-75.714175,2012,2014,1
45.409963,-75.711514,2014,2014,1
45.409974,-75.715187,2015,2015,1
45.409980,-75.699659,2009,2012,1
45.410012,-75.709546,2014,2014,1
45.410025,-75.711307,2007,2009,1
45.410025,-75.711307,2015,2016,1
45.410030,-75.698709,2014,2015,1
45.410034,-75.715223,2015,2015,1
45.410045,-75.699715,2007,2009,1
45.410047,-75.717453,2009,2014,1
45.410052,-75.704947,2012,2014,1
45.410058,-75.698641,2014,2015,1
45.410064,-75.710926,2012,2014,1
45.410071,-75.706069,2014,2014,1
45.410072,-75.702760,2015,2016,1
45.410076,-75.696600,2012,2014,1
45.410084,-75.715255,2009,2012,1
45.410096,-75.697681,2015,2016,1
45.410109,-75.704980,2009,2012,1
45.410109,-75.704980,2012,2014,1
45.410141,-75.696444,2007,2009,1
45.410153,-75.694481,2009,2012,1
45.410164,-75.715304,2012,2012,1
45.410196,-75.705030,2007,2009,1
45.410196,-75.705030,2009,2012,1
45.410197,-75.694374,2009,2012,1
45.410218,-75.702408,2009,2012,1
45.410218,-75.702408,2012,2014,1
45.410218,-75.702408,2014,2014,1
45.410220,-75.694951,2009,2012,1
45.410220,-75.694951,2015,2016,1
45.410232,-75.696228,2007,2009,1
45.410237,-75.694276,2012,2014,1
45.410248,-75.698179,2007,2009,1
45.410258,-75.698154,2014,2015,1
45.410258,-75.698154,2015,2016,1
45.410262,-75.708110,2014,2015,1
45.410262,-75.709981,2009,2012,1
45.410262,-75.709981,2014,2014,1
45.410277,-75.658472,2015,2016,1
45.410279,-75.711056,2012,2012,1
45.410290,-75.695009,2009,2012,1
45.410291,-75.696089,2007,2009,1
45.410329,-75.704265,2007,2009,1
45.410348,-75.695057,2009,2012,1
45.410372,-75.704160,2007,2009,1
45.410400,-75.676635,2009,2012,1
45.410408,-75.707366,2015,2016,1
45.410411,-75.704063,2007,2009,1
45.410411,-75.704063,2009,2012,1
45.410411,-75.704063,2014,2015,1
45.410417,-75.639411,2009,2014,1
45.410447,-75.703974,2007,2009,1
45.410447,-75.703974,2009,2012,1
45.410447,-75.703974,2014,2015,1
45.410464,-75.697658,2007,2009,1
45.410470,-75.701805,2007,2009,1
45.410475,-75.705191,2009,2014,1
45.410512,-75.708045,2014,2014,1
45.410513,-75.698027,2009,2014,1
45.410529,-75.700126,2012,2014,1
45.410533,-75.703761,2007,2009,1
45.410533,-75.707970,2012,2012,1
45.410540,-75.703745,2015,2015,1
45.410553,-75.699455,2007,2009,1
45.410553,-75.699455,2014,2015,1
45.410583,-75.710177,2009,2012,1
45.410583,-75.710177,2012,2014,1
45.410584,-75.701535,2007,2009,1
45.410584,-75.701535,2009,2012,1
45.410592,-75.712935,2015,2016,1
45.410615,-75.646908,2009,2012,1
45.410621,-75.693336,2007,2009,1
45.410624,-75.693330,2012,2012,1
45.410625,-75.706387,2012,2014,1
45.410645,-75.697229,2014,2014,1
45.410648,-75.699224,2007,2009,1
45.410650,-75.711860,2012,2014,1
45.410650,-75.712970,2015,2016,1
45.410652,-75.703466,2012,2014,1
45.410671,-75.708897,2014,2015,1
45.410676,-75.699156,2007,2009,1
45.410684,-75.629653,2009,2012,1
45.410687,-75.702566,2015,2016,1
45.410716,-75.699061,2014,2016,1
45.410719,-75.691892,2007,2009,1
45.410746,-75.695387,2015,2016,1
45.410752,-75.701133,2007,2009,1
45.410752,-75.701133,2009,2012,1
45.410759,-75.703202,2015,2015,1
45.410761,-75.695400,2012,2014,1
45.410768,-75.677677,2007,2009,1
45.410784,-75.703141,2015,2015,1
45.410797,-75.701026,2009,2012,1
45.410823,-75.703044,2015,2015,1
45.410840,-75.677501,2012,2014,1
45.410840,-75.700384,2007,2009,1
45.410868,-75.658017,2009,2015,1
45.410884,-75.694673,2012,2014,1
45.410965,-75.706879,2014,2014,1
45.410967,-75.677191,2012,2014,1
45.410967,-75.677191,2014,2015,1
45.410969,-75.704831,2014,2015,1
45.410973,-75.689787,2014,2014,1
45.411016,-75.677069,2012,2014,1
45.411016,-75.677069,2014,2015,1
45.411019,-75.641891,2015,2016,1
45.411025,-75.702556,2014,2014,1
45.411030,-75.696316,2007,2009,1
45.411061,-75.705535,2009,2012,1
45.411061,-75.705535,2014,2015,1
45.411078,-75.704567,2014,2015,1
45.411081,-75.704561,2007,2009,1
45.411094,-75.695676,2009,2012,1
45.411116,-75.690949,2009,2012,1
45.411117,-75.704472,2007,2009,1
45.411117,-75.704472,2014,2014,1
45.411138,-75.629905,2014,2015,1
45.411140,-75.704418,2007,2009,1
45.411149,-75.694037,2009,2012,1
45.411173,-75.704338,2009,2012,1
45.411185,-75.676134,2015,2016,1
45.411201,-75.676615,2012,2014,1
45.411202,-75.702996,2015,2016,1
45.411214,-75.700694,2007,2009,1
45.411237,-75.703024,2009,2012,1
45.411243,-75.712505,2014,2014,1
45.411269,-75.709255,2007,2009,1
45.411269,-75.709255,2009,2012,1
45.411269,-75.709255,2015,2015,1
45.411287,-75.699841,2009,2012,1
45.411287,-75.699841,2014,2015,1
45.411299,-75.700765,2009,2012,1
45.411309,-75.697635,2007,2009,1
45.411314,-75.703996,2007,2009,1
45.411315,-75.675801,2007,2009,1
45.411318,-75.711682,2014,2015,1
45.411321,-75.701858,2009,2012,1
45.411321,-75.701858,2014,2014,1
45.411324,-75.712230,2012,2014,1
45.411355,-75.712129,2012,2014,1
45.411372,-75.678992,2015,2016,1
45.411376,-75.697475,2009,2012,1
45.411383,-75.698761,2012,2014,1
45.411393,-75.682562,2012,2014,1
45.411401,-75.697415,2009,2012,1
45.411413,-75.681646,2007,2009,1
45.411417,-75.695380,2009,2012,1
45.411417,-75.695380,2012,2014,1
45.411417,-75.695380,2015,2016,1
45.411420,-75.626293,2007,2009,1
45.411420,-75.626293,2012,2014,1
45.411432,-75.701590,2007,2009,1
45.411432,-75.701590,2012,2014,1
45.411435,-75.699480,2007,2009,1
45.411440,-75.697320,2014,2014,1
45.411440,-75.701570,2014,2015,1
45.411442,-75.681573,2007,2009,1
45.411456,-75.715169,2014,2014,1
45.411461,-75.700899,2015,2015,1
45.411462,-75.703638,2012,2014,1
45.411462,-75.703638,2014,2015,1
45.411470,-75.697248,2007,2009,1
45.411494,-75.700926,2009,2012,1
45.411513,-75.697146,2007,2009,1
45.411513,-75.708006,2009,2012,1
45.411540,-75.695078,2015,2016,1
45.411555,-75.701291,2014,2015,1
45.411564,-75.708035,2007,2009,1
45.411578,-75.696990,2015,2016,1
45.411597,-75.708054,2009,2012,1
45.411597,-75.708054,2015,2016,1
45.411599,-75.681194,2007,2009,1
45.411599,-75.696107,2009,2012,1
45.411617,-75.711189,2014,2015,1
45.411632,-75.679514,2007,2009,1
45.411632,-75.679514,2012,2014,1
45.411635,-75.709474,2015,2015,1
45.411641,-75.678338,2009,2012,1
45.411643,-75.674995,2012,2014,1
45.411643,-75.674995,2014,2015,1
45.411643,-75.674995,2015,2016,1
45.411648,-75.674983,2012,2014,1
45.411648,-75.674983,2014,2015,1
45.411648,-75.674983,2015,2016,1
45.411651,-75.694805,2012,2014,1
45.411664,-75.690397,2009,2012,1
45.411683,-75.707002,2014,2014,1
45.411687,-75.674888,2012,2014,1
45.411687,-75.674888,2014,2015,1
45.411741,-75.690463,2007,2012,1
45.411748,-75.692600,2012,2012,1
45.411787,-75.648214,2009,2014,1
45.411787,-75.648214,2014,2016,1
45.411796,-75.701178,2007,2009,1
45.411807,-75.704959,2015,2016,1
45.411817,-75.690529,2015,2016,1
45.411822,-75.679624,2014,2015,1
45.411826,-75.699134,2012,2014,1
45.411834,-75.700632,2014,2015,1
45.411839,-75.692381,2014,2014,1
45.411839,-75.692381,2014,2016,1
45.411850,-75.675756,2012,2014,1
45.411855,-75.707102,2014,2014,1
45.411855,-75.707102,2015,2016,1
45.411855,-75.713739,2014,2014,1
45.411887,-75.687924,2012,2014,1
45.411887,-75.687924,2014,2014,1
45.411903,-75.712030,2007,2012,1
45.411908,-75.676846,2007,2009,1
45.411910,-75.710165,2009,2014,1
45.411910,-75.710165,2014,2014,1
45.411910,-75.710165,2014,2015,1
45.411919,-75.712040,2014,2014,1
45.411933,-75.674288,2012,2012,1
45.411961,-75.714708,2009,2012,1
45.411965,-75.692078,2012,2014,1
45.411967,-75.687989,2007,2012,1
45.411970,-75.690660,2014,2014,1
45.411970,-75.690660,2015,2016,1
45.411971,-75.709948,2014,2014,1
45.411973,-75.698185,2007,2014,1
45.411980,-75.712473,2012,2014,1
45.411982,-75.706063,2007,2009,1
45.411983,-75.674166,2007,2009,1
45.411983,-75.674166,2009,2012,1
45.411983,-75.674166,2015,2016,1
45.411983,-75.686159,2015,2016,1
45.412011,-75.698093,2007,2014,1
45.412022,-75.682008,2009,2012,1
45.412022,-75.682008,2014,2015,1
45.412031,-75.626629,2012,2015,1
45.412031,-75.704413,2015,2016,1
45.412047,-75.681941,2012,2012,1
45.412056,-75.700102,2009,2012,1
45.412056,-75.700102,2014,2015,1
45.412069,-75.704321,2009,2012,1
45.412076,-75.704303,2015,2016,1
45.412084,-75.674829,2009,2012,1
45.412089,-75.688090,2009,2012,1
45.412104,-75.706130,2007,2007,1
45.412104,-75.706130,2007,2009,1
45.412104,-75.706130,2009,2009,1
45.412104,-75.706130,2009,2014,1
45.412124,-75.674853,2009,2012,1
45.412133,-75.674858,2007,2009,1
45.412133,-75.674858,2009,2012,1
45.412142,-75.691653,2012,2014,1
45.412146,-75.707270,2014,2015,1
45.412146,-75.707270,2015,2016,1
45.412187,-75.708396,2009,2012,1
45.412187,-75.708396,2014,2015,1
45.412194,-75.675959,2007,2009,1
45.412198,-75.674896,2007,2009,1
45.412198,-75.674896,2014,2015,1
45.412223,-75.696641,2015,2016,1
45.412227,-75.681463,2014,2014,1
45.412233,-75.708423,2014,2015,1
45.412254,-75.688235,2009,2012,1
45.412254,-75.688235,2012,2014,1
45.412255,-75.674930,2007,2009,1
45.412255,-75.674930,2014,2015,1
45.412257,-75.681384,2014,2014,1
45.412262,-75.691365,2009,2012,1
45.412291,-75.679095,2014,2014,1
45.412292,-75.676016,2012,2014,1
45.412318,-75.679025,2014,2014,1
45.412321,-75.705912,2012,2014,1
45.412321,-75.705912,2014,2014,1
45.412330,-75.695161,2007,2009,1
45.412330,-75.697332,2009,2012,1
45.412330,-75.697332,2014,2015,1
45.412347,-75.693771,2014,2014,1
45.412359,-75.695090,2007,2009,1
45.412368,-75.707397,2015,2016,1
45.412384,-75.678855,2012,2012,1
45.412402,-75.694984,2007,2009,1
45.412402,-75.694984,2012,2012,1
45.412412,-75.705685,2009,2014,1
45.412413,-75.678779,2009,2012,1
45.412413,-75.678779,2012,2012,1
45.412413,-75.678779,2012,2014,1
45.412413,-75.678779,2015,2015,1
45.412420,-75.701311,2007,2009,1
45.412446,-75.694877,2012,2014,1
45.412460,-75.680003,2015,2016,1
45.412462,-75.677179,2007,2009,1
45.412481,-75.692807,2014,2015,1
45.412483,-75.710620,2014,2015,1
45.412496,-75.677200,2012,2014,1
45.412504,-75.690783,2007,2009,1
45.412504,-75.690783,2012,2012,1
45.412504,-75.690783,2012,2014,1
45.412517,-75.705427,2014,2015,1
45.412522,-75.636619,2015,2016,1
45.412557,-75.678412,2009,2012,1
45.412557,-75.678412,2014,2014,1
45.412565,-75.707509,2009,2012,1
45.412565,-75.707509,2012,2014,1
45.412565,-75.707509,2014,2015,1
45.412567,-75.710671,2014,2014,1
45.412609,-75.708191,2015,2016,1
45.412621,-75.705169,2014,2015,1
45.412623,-75.700824,2009,2012,1
45.412649,-75.678181,2009,2012,1
45.412661,-75.699848,2007,2009,1
45.412669,-75.706458,2007,2007,1
45.412684,-75.696469,2007,2009,1
45.412688,-75.673539,2009,2012,1
45.412688,-75.701930,2007,2009,1
45.412688,-75.701930,2014,2014,1
45.412688,-75.701930,2015,2016,1
45.412706,-75.690298,2009,2012,1
45.412706,-75.690298,2012,2014,1
45.412706,-75.690298,2015,2016,1
45.412799,-75.700399,2007,2009,1
45.412803,-75.676318,2007,2009,1
45.412804,-75.693243,2007,2009,1
45.412807,-75.710172,2014,2014,1
45.412817,-75.698258,2015,2016,1
45.412819,-75.711517,2014,2015,1
45.412857,-75.689936,2009,2012,1
45.412875,-75.695993,2014,2015,1
45.412885,-75.694226,2009,2012,1
45.412895,-75.679472,2007,2009,1
45.412902,-75.679457,2007,2009,1
45.412917,-75.695888,2007,2009,1
45.412917,-75.695888,2014,2015,1
45.412948,-75.685761,2014,2015,1
45.412948,-75.685761,2015,2016,1
45.412968,-75.695762,2007,2009,1
45.412968,-75.695762,2014,2015,1
45.412972,-75.689660,2012,2014,1
45.412975,-75.707308,2015,2016,1
45.413019,-75.694341,2007,2007,1
45.413019,-75.694341,2009,2012,1
45.413019,-75.694341,2014,2014,1
45.413032,-75.677218,2014,2015,1
45.413039,-75.685549,2009,2012,1
45.413048,-75.677179,2014,2015,1
45.413057,-75.631161,2015,2016,1
45.413086,-75.674807,2007,2012,1
45.413130,-75.695358,2007,2009,1
45.413130,-75.695358,2014,2015,1
45.413135,-75.706116,2014,2015,1
45.413148,-75.674653,2007,2012,1
45.413196,-75.703782,2014,2015,1
45.413213,-75.673870,2012,2014,1
45.413213,-75.673870,2014,2015,1
45.413228,-75.705890,2007,2009,1
45.413240,-75.675506,2009,2014,1
45.413268,-75.707913,2014,2014,1
45.413289,-75.673918,2009,2012,1
45.413302,-75.629616,2009,2012,1
45.413304,-75.675544,2007,2009,1
45.413305,-75.674257,2009,2012,1
45.413305,-75.674257,2012,2012,1
45.413305,-75.674257,2012,2014,1
45.413313,-75.704716,2007,2009,1
45.413315,-75.693991,2007,2009,1
45.413335,-75.703456,2014,2015,1
45.413359,-75.703402,2012,2014,1
45.413367,-75.701189,2015,2016,1
45.413377,-75.705529,2007,2009,1
45.413390,-75.705496,2009,2012,1
45.413393,-75.694677,2014,2014,1
45.413393,-75.694677,2014,2015,1
45.413396,-75.698935,2007,2009,1
45.413406,-75.678239,2007,2009,1
45.413409,-75.703283,2014,2014,1
45.413423,-75.629680,2009,2014,1
45.413435,-75.701026,2007,2009,1
45.413448,-75.678137,2007,2009,1
45.413452,-75.674561,2014,2015,1
45.413493,-75.698697,2007,2009,1
45.413498,-75.703075,2014,2015,1
45.413500,-75.676085,2014,2015,1
45.413503,-75.700861,2007,2009,1
45.413504,-75.629723,2009,2012,1
45.413504,-75.629723,2012,2014,1
45.413504,-75.629723,2014,2015,1
45.413524,-75.690293,2009,2012,1
45.413524,-75.690293,2012,2015,1
45.413524,-75.690293,2015,2016,1
45.413526,-75.676023,2007,2009,1
45.413526,-75.676023,2014,2014,1
45.413526,-75.676023,2014,2016,1
45.413532,-75.698601,2007,2009,1
45.413544,-75.675981,2007,2009,1
45.413544,-75.675981,2014,2014,1
45.413544,-75.675981,2014,2016,1
45.413565,-75.702917,2009,2012,1
45.413586,-75.686684,2014,2014,1
45.413587,-75.686207,2014,2014,1
45.413588,-75.675874,2007,2009,1
45.413590,-75.686199,2007,2012,1
45.413590,-75.686199,2012,2014,1
45.413623,-75.696311,2014,2014,1
45.413628,-75.690042,2015,2016,1
45.413650,-75.693189,2007,2009,1
45.413672,-75.639477,2014,2015,1
45.413672,-75.639477,2015,2015,1
45.413677,-75.693125,2015,2016,1
45.413696,-75.696134,2007,2009,1
45.413696,-75.698209,2007,2009,1
45.413710,-75.691086,2015,2016,1
45.413711,-75.674705,2012,2014,1
45.413711,-75.674705,2014,2015,1
45.413713,-75.700357,2014,2014,1
45.413713,-75.700357,2014,2015,1
45.413717,-75.685888,2012,2012,1
45.413719,-75.700342,2007,2009,1
45.413719,-75.700342,2015,2016,1
45.413739,-75.677434,2014,2014,1
45.413754,-75.702467,2015,2016,1
45.413758,-75.674731,2009,2012,1
45.413764,-75.700233,2007,2009,1
45.413764,-75.700233,2009,2012,1
45.413767,-75.692909,2007,2009,1
45.413780,-75.702403,2015,2016,1
45.413789,-75.695907,2014,2015,1
45.413792,-75.692248,2012,2014,1
45.413803,-75.674757,2012,2015,1
45.413850,-75.684249,2015,2016,1
45.413879,-75.692642,2007,2009,1
45.413879,-75.692642,2014,2015,1
45.413879,-75.692642,2015,2016,1
45.413883,-75.680181,2012,2015,1
45.413906,-75.704249,2007,2009,1
45.413907,-75.695619,2009,2012,1
45.413910,-75.700894,2015,2015,1
45.413910,-75.700894,2015,2016,1
45.413919,-75.685393,2007,2009,1
45.413944,-75.704157,2009,2012,1
45.413950,-75.699784,2007,2009,1
45.413957,-75.699767,2012,2014,1
45.413965,-75.700938,2014,2015,1
45.413965,-75.700938,2015,2015,1
45.413969,-75.704098,2007,2009,1
45.413973,-75.685261,2007,2009,1
45.413973,-75.685261,2009,2012,1
45.414013,-75.685165,2009,2012,1
45.414014,-75.703990,2009,2012,1
45.414018,-75.685153,2007,2009,1
45.414035,-75.708360,2014,2015,1
45.414038,-75.679801,2014,2015,1
45.414040,-75.697395,2014,2015,1
45.414050,-75.701748,2012,2014,1
45.414056,-75.630015,2009,2012,1
45.414056,-75.630015,2014,2015,1
45.414056,-75.630015,2015,2016,1
45.414068,-75.680964,2009,2012,1
45.414068,-75.680964,2014,2016,1
45.414075,-75.699482,2007,2009,1
45.414075,-75.699482,2014,2014,1
45.414076,-75.692169,2007,2009,1
45.414079,-75.679701,2014,2015,1
45.414100,-75.692113,2007,2009,1
45.414101,-75.684948,2007,2009,1
45.414110,-75.684927,2009,2012,1
45.414113,-75.688873,2007,2009,1
45.414116,-75.684490,2009,2012,1
45.414120,-75.692532,2012,2014,1
45.414122,-75.699371,2007,2009,1
45.414122,-75.699371,2009,2012,1
45.414122,-75.699371,2012,2014,1
45.414122,-75.699371,2014,2016,1
45.414131,-75.701075,2007,2012,1
45.414152,-75.699297,2007,2009,1
45.414152,-75.699297,2009,2012,1
45.414152,-75.699297,2012,2014,1
45.414152,-75.699297,2014,2016,1
45.414157,-75.691977,2009,2012,1
45.414191,-75.703568,2007,2009,1
45.414191,-75.703568,2014,2015,1
45.414191,-75.703568,2015,2016,1
45.414214,-75.696978,2007,2009,1
45.414248,-75.699068,2014,2014,1
45.414248,-75.699068,2015,2016,1
45.414251,-75.691750,2015,2016,1
45.414265,-75.676153,2012,2014,1
45.414265,-75.676153,2014,2015,1
45.414271,-75.679236,2014,2015,1
45.414294,-75.677269,2007,2012,1
45.414294,-75.677269,2012,2014,1
45.414299,-75.693548,2009,2012,1
45.414299,-75.693548,2012,2014,1
45.414301,-75.691632,2014,2015,1
45.414318,-75.698902,2015,2016,1
45.414324,-75.692704,2007,2009,1
45.414330,-75.694581,2007,2009,1
45.414351,-75.675941,2007,2009,1
45.414374,-75.693369,2009,2012,1
45.414386,-75.700929,2015,2016,1
45.414407,-75.693290,2007,2009,1
45.414408,-75.694391,2007,2009,1
45.414413,-75.687398,2009,2012,1
45.414413,-75.687398,2012,2014,1
45.414428,-75.700829,2007,2009,1
45.414444,-75.691289,2012,2014,1
45.414444,-75.691289,2014,2015,1
45.414455,-75.702932,2012,2014,1
45.414473,-75.700719,2007,2009,1
45.414473,-75.700719,2014,2015,1
45.414481,-75.694211,2009,2012,1
45.414481,-75.694211,2012,2014,1
45.414482,-75.680716,2012,2016,1
45.414498,-75.705249,2012,2014,1
45.414503,-75.690192,2014,2015,1
45.414521,-75.700603,2007,2009,1
45.414549,-75.694047,2014,2014,1
45.414549,-75.694047,2014,2015,1
45.414549,-75.694047,2015,2015,1
45.414549,-75.694047,2015,2016,1
45.414579,-75.703499,2007,2009,1
45.414601,-75.693921,2007,2009,1
45.414601,-75.693921,2012,2014,1
45.414601,-75.693921,2014,2014,1
45.414638,-75.701502,2014,2015,1
45.414658,-75.693783,2009,2012,1
45.414676,-75.703581,2009,2012,1
45.414676,-75.703581,2015,2016,1
45.414687,-75.692617,2012,2014,1
45.414689,-75.684676,2007,2009,1
45.414692,-75.678267,2009,2012,1
45.414731,-75.689052,2012,2014,1
45.414744,-75.680125,2014,2015,1
45.414752,-75.702216,2009,2012,1
45.414759,-75.680028,2012,2014,1
45.414759,-75.680028,2014,2015,1
45.414761,-75.700019,2014,2015,1
45.414782,-75.702142,2015,2016,1
45.414794,-75.679943,2012,2014,1
45.414794,-75.679943,2014,2015,1
45.414809,-75.692322,2012,2012,1
45.414809,-75.692322,2015,2016,1
45.414825,-75.702039,2007,2009,1
45.414828,-75.687758,2014,2014,1
45.414828,-75.687758,2014,2014,1
45.414840,-75.685117,2014,2015,1
45.414882,-75.699725,2007,2009,1
45.414882,-75.699725,2014,2014,1
45.414882,-75.699725,2015,2016,1
45.414901,-75.692099,2014,2015,1
45.415045,-75.677909,2009,2012,1
45.415045,-75.677909,2014,2015,1
45.415057,-75.688260,2014,2015,1
45.415067,-75.677925,2014,2015,1
45.415082,-75.683744,2009,2014,1
45.415082,-75.683744,2014,2014,1
45.415089,-75.703415,2009,2012,1
45.415123,-75.694791,2014,2014,1
45.415133,-75.707895,2009,2012,1
45.415144,-75.706252,2009,2012,1
45.415144,-75.706252,2012,2014,1
45.415144,-75.706252,2015,2016,1
45.415192,-75.605870,2012,2014,1
45.415194,-75.683477,2007,2009,1
45.415209,-75.715731,2015,2016,1
45.415219,-75.678915,2012,2014,1
45.415249,-75.687399,2009,2012,1
45.415249,-75.687399,2014,2014,1
45.415250,-75.683344,2009,2014,1
45.415264,-75.702989,2009,2012,1
45.415264,-75.702989,2015,2016,1
45.415270,-75.694437,2007,2009,1
45.415270,-75.694437,2009,2012,1
45.415270,-75.694437,2012,2014,1
45.415270,-75.694437,2014,2015,1
45.415270,-75.694437,2015,2016,1
45.415271,-75.691203,2014,2015,1
45.415291,-75.698725,2007,2009,1
45.415291,-75.698725,2014,2015,1
45.415296,-75.700884,2007,2009,1
45.415305,-75.683213,2009,2014,1
45.415321,-75.698651,2007,2009,1
45.415359,-75.687132,2009,2012,1
45.415368,-75.692069,2015,2016,1
45.415410,-75.687008,2015,2016,1
45.415425,-75.684785,2007,2009,1
45.415427,-75.694058,2009,2012,1
45.415427,-75.694058,2014,2015,1
45.415485,-75.684642,2007,2009,1
45.415485,-75.684642,2009,2012,1
45.415488,-75.684635,2014,2015,1
45.415501,-75.686787,2007,2009,1
45.415510,-75.700370,2007,2009,1
45.415510,-75.700370,2014,2014,1
45.415564,-75.700239,2015,2016,1
45.415577,-75.696565,2014,2014,1
45.415590,-75.686571,2007,2009,1
45.415590,-75.686571,2014,2015,1
45.415602,-75.678005,2014,2015,1
45.415602,-75.684366,2014,2015,1
45.415630,-75.686473,2007,2009,1
45.415630,-75.686473,2014,2015,1
45.415649,-75.700024,2014,2014,1
45.415651,-75.696627,2014,2014,1
45.415655,-75.684242,2007,2009,1
45.415677,-75.678425,2009,2012,1
45.415680,-75.699946,2014,2014,1
45.415697,-75.695574,2014,2015,1
45.415704,-75.701916,2007,2009,1
45.415704,-75.701916,2009,2012,1
45.415704,-75.701916,2014,2015,1
45.415722,-75.704465,2009,2012,1
45.415722,-75.704465,2015,2016,1
45.415733,-75.693314,2007,2009,1
45.415743,-75.686198,2007,2009,1
45.415743,-75.686198,2009,2012,1
45.415743,-75.686198,2012,2014,1
45.415743,-75.686198,2014,2014,1
45.415743,-75.686198,2015,2016,1
45.415798,-75.693157,2012,2014,1
45.415805,-75.703639,2014,2016,1
45.415853,-75.688644,2014,2014,1
45.415853,-75.688644,2015,2016,1
45.415854,-75.688645,2014,2014,1
45.415854,-75.688645,2015,2015,1
45.415870,-75.615874,2014,2015,1
45.415893,-75.703424,2012,2014,1
45.415893,-75.703424,2014,2014,1
45.415893,-75.703424,2014,2016,1
45.415931,-75.703330,2014,2016,1
45.415938,-75.683574,2012,2014,1
45.415954,-75.703274,2012,2014,1
45.415954,-75.703274,2014,2014,1
45.415954,-75.703274,2014,2016,1
45.415959,-75.707633,2015,2016,1
45.415972,-75.687609,2009,2014,1
45.415972,-75.687609,2014,2016,1
45.415972,-75.702621,2014,2015,1
45.416001,-75.683426,2007,2009,1
45.416003,-75.703153,2012,2014,1
45.416003,-75.703153,2014,2014,1
45.416003,-75.703153,2014,2015,1
45.416003,-75.703153,2015,2016,1
45.416011,-75.685546,2014,2015,1
45.416039,-75.687449,2015,2016,1
45.416044,-75.687437,2009,2012,1
45.416044,-75.687437,2012,2014,1
45.416053,-75.707428,2012,2014,1
