LAT,LON,MINY,MAXY,DRANGE,NPHOTO,NYEARS
45.375009,-75.663770,2007,2015,8,7,5
45.375010,-75.774636,2007,2015,8,4,4
45.375014,-75.766424,2007,2015,8,6,5
45.375016,-75.736913,2007,2015,8,7,5
45.375018,-75.673124,2007,2015,8,6,5
45.375022,-75.729829,2007,2015,8,5,5
45.375022,-75.738872,2007,2015,8,6,4
45.375023,-75.673125,2007,2015,8,6,5
45.375025,-75.755837,2007,2015,8,4,4
45.375026,-75.731709,2007,2015,8,4,4
45.375026,-75.766517,2007,2015,8,6,5
45.375032,-75.676163,2007,2015,8,6,5
45.375032,-75.766569,2007,2015,8,6,5
45.375033,-75.676163,2007,2015,8,6,5
45.375036,-75.761825,2007,2015,8,5,5
45.375042,-75.753122,2007,2015,8,6,4
45.375047,-75.734873,2007,2016,9,7,6
45.375047,-75.738814,2007,2015,8,6,4
45.375051,-75.742961,2007,2016,9,5,5
45.375053,-75.761786,2007,2015,8,5,5
45.375056,-75.766757,2007,2015,8,5,4
45.375058,-75.671049,2007,2016,9,7,5
45.375059,-75.736813,2007,2015,8,7,5
45.375061,-75.665837,2007,2016,9,9,6
45.375062,-75.776613,2007,2015,8,5,4
45.375065,-75.766834,2007,2015,8,6,5
45.375068,-75.736793,2007,2015,8,7,5
45.375073,-75.663778,2007,2015,8,6,4
45.375076,-75.766919,2007,2015,8,5,4
45.375087,-75.674171,2007,2015,8,6,5
45.375088,-75.767019,2007,2015,8,5,4
45.375095,-75.738703,2007,2015,8,6,4
45.375097,-75.731550,2007,2014,7,2,2
45.375099,-75.731544,2007,2014,7,2,2
45.375101,-75.672094,2007,2015,8,7,5
45.375104,-75.767143,2007,2015,8,5,4
45.375106,-75.675189,2007,2016,9,7,6
45.375110,-75.767194,2007,2015,8,5,4
45.375113,-75.754273,2007,2014,7,4,4
45.375114,-75.764464,2007,2015,8,7,5
45.375115,-75.675190,2007,2016,9,7,6
45.375125,-75.729593,2007,2015,8,4,4
45.375127,-75.761617,2007,2015,8,5,5
45.375128,-75.673140,2007,2015,8,6,5
45.375128,-75.767341,2007,2015,8,5,4
45.375130,-75.767358,2007,2015,8,5,4
45.375132,-75.672099,2007,2015,8,7,5
45.375132,-75.734671,2007,2016,9,7,6
45.375141,-75.677163,2007,2015,8,5,4
45.375143,-75.761582,2007,2015,8,5,5
45.375144,-75.736620,2007,2015,8,7,5
45.375144,-75.758613,2007,2015,8,5,5
45.375147,-75.754294,2007,2014,7,4,4
45.375152,-75.767534,2007,2015,8,5,4
45.375155,-75.736596,2007,2015,8,7,5
45.375157,-75.738560,2007,2015,8,5,3
45.375159,-75.662191,2007,2015,8,5,5
45.375159,-75.767590,2007,2015,8,5,4
45.375163,-75.740617,2007,2015,8,7,5
45.375164,-75.755910,2007,2015,8,4,4
45.375167,-75.676181,2007,2015,8,6,5
45.375171,-75.673146,2007,2015,8,6,5
45.375177,-75.764130,2007,2015,8,5,4
45.375180,-75.767758,2007,2015,8,5,4
45.375182,-75.755920,2007,2015,8,4,4
45.375183,-75.740573,2007,2015,8,7,5
45.375183,-75.767781,2007,2015,8,5,4
45.375188,-75.729449,2007,2015,8,4,4
45.375191,-75.663792,2007,2015,8,7,5
45.375195,-75.651424,2007,2016,9,7,6
45.375195,-75.729433,2007,2015,8,4,4
45.375195,-75.740545,2007,2015,8,7,5
45.375195,-75.753208,2007,2015,8,4,3
45.375196,-75.671068,2007,2016,9,8,5
45.375196,-75.676185,2007,2015,8,6,5
45.375196,-75.729943,2007,2015,8,5,5
45.375197,-75.731326,2007,2015,8,3,3
45.375199,-75.764033,2007,2015,8,5,4
45.375202,-75.672109,2007,2015,8,7,5
45.375203,-75.729949,2007,2015,8,5,5
45.375203,-75.734501,2007,2016,9,6,5
45.375204,-75.732886,2007,2016,9,8,6
45.375205,-75.736482,2007,2015,8,7,5
45.375205,-75.767960,2007,2015,8,4,4
45.375208,-75.767979,2007,2015,8,4,4
45.375213,-75.736463,2007,2015,8,7,5
45.375216,-75.674189,2007,2015,8,5,4
45.375218,-75.675205,2007,2016,9,7,6
45.375219,-75.761408,2007,2015,8,5,5
45.375219,-75.774760,2007,2015,8,4,4
45.375221,-75.761402,2007,2015,8,5,5
45.375224,-75.674190,2007,2015,8,5,4
45.375225,-75.742559,2007,2016,9,5,4
45.375225,-75.768115,2007,2015,8,4,4
45.375226,-75.740472,2007,2015,8,7,5
45.375229,-75.768147,2007,2015,8,4,4
45.375235,-75.750257,2007,2016,9,6,6
45.375243,-75.671075,2007,2016,9,8,5
45.375253,-75.768343,2007,2015,8,6,5
45.375254,-75.740407,2007,2015,8,6,5
45.375257,-75.665145,2007,2016,9,6,6
45.375258,-75.665130,2007,2016,9,6,6
45.375258,-75.677178,2007,2015,8,5,4
45.375259,-75.768393,2007,2015,8,6,5
45.375261,-75.675212,2007,2016,9,7,6
45.375262,-75.764558,2007,2015,8,3,3
45.375264,-75.731175,2007,2015,8,3,3
45.375267,-75.734350,2007,2016,9,4,4
45.375269,-75.729262,2007,2015,8,3,3
45.375270,-75.662138,2007,2015,8,3,3
45.375271,-75.672119,2007,2015,8,6,5
45.375272,-75.664938,2007,2016,9,6,6
45.375273,-75.664937,2007,2016,9,6,6
45.375278,-75.768547,2007,2015,8,6,4
45.375279,-75.768554,2007,2015,8,6,4
45.375281,-75.759192,2007,2016,9,9,6
45.375285,-75.729227,2007,2015,8,3,3
45.375285,-75.740336,2007,2015,8,7,5
45.375294,-75.673164,2007,2015,8,6,5
45.375295,-75.641253,2007,2016,9,5,5
45.375298,-75.754383,2007,2014,7,3,3
45.375299,-75.664581,2007,2016,9,3,3
45.375299,-75.673164,2007,2015,8,6,5
45.375299,-75.736269,2007,2015,8,7,5
45.375300,-75.768721,2007,2015,8,3,3
45.375300,-75.768723,2007,2015,8,3,3
45.375302,-75.731089,2007,2015,8,4,4
45.375302,-75.736262,2007,2015,8,7,5
45.375303,-75.664525,2007,2016,9,3,3
45.375307,-75.754387,2007,2014,7,4,4
45.375308,-75.676201,2007,2015,8,5,4
45.375313,-75.676201,2007,2015,8,5,4
45.375315,-75.664358,2007,2016,9,6,6
45.375315,-75.664360,2007,2016,9,6,6
45.375317,-75.738188,2007,2015,8,4,4
45.375325,-75.740244,2007,2015,8,7,5
45.375326,-75.674205,2007,2015,8,6,5
45.375328,-75.664183,2007,2016,9,5,5
45.375335,-75.731016,2007,2015,8,4,4
45.375338,-75.764615,2007,2015,8,3,3
45.375340,-75.734177,2007,2016,9,6,5
45.375340,-75.753290,2007,2015,8,5,4
45.375348,-75.729081,2007,2015,8,4,4
45.375348,-75.766024,2007,2015,8,5,5
45.375349,-75.734156,2007,2016,9,6,5
45.375351,-75.671091,2007,2016,9,7,5
45.375351,-75.729073,2007,2015,8,4,4
45.375352,-75.674209,2007,2015,8,5,5
45.375355,-75.742259,2007,2016,9,6,5
45.375361,-75.736127,2007,2015,8,6,4
45.375363,-75.756014,2007,2015,8,4,4
45.375365,-75.675227,2007,2016,9,7,6
45.375373,-75.672134,2007,2015,8,7,5
45.375374,-75.663564,2007,2015,8,4,4
45.375375,-75.663547,2007,2015,8,4,4
45.375377,-75.662395,2007,2015,8,3,3
45.375377,-75.662397,2007,2015,8,3,3
45.375380,-75.730914,2007,2015,8,4,4
45.375384,-75.736073,2007,2015,8,6,4
45.375388,-75.769421,2007,2015,8,5,5
45.375389,-75.672137,2007,2015,8,7,5
45.375390,-75.740092,2007,2015,8,7,5
45.375395,-75.728973,2007,2015,8,4,4
45.375397,-75.730126,2007,2015,8,5,5
45.375399,-75.734038,2007,2016,9,7,6
45.375402,-75.675232,2007,2016,9,7,6
45.375402,-75.764662,2007,2014,7,4,3
45.375404,-75.737986,2007,2015,8,4,4
45.375406,-75.663151,2007,2015,8,4,4
45.375411,-75.769601,2007,2015,8,5,5
45.375412,-75.663076,2007,2015,8,4,4
45.375412,-75.737968,2007,2015,8,4,4
45.375414,-75.662668,2007,2015,8,5,5
45.375417,-75.738521,2007,2015,8,6,4
45.375418,-75.662709,2007,2015,8,5,5
45.375421,-75.598031,2007,2016,9,9,5
45.375421,-75.662930,2007,2015,8,4,4
45.375422,-75.662887,2007,2015,8,4,4
45.375425,-75.677201,2007,2015,8,5,4
45.375426,-75.673183,2007,2015,8,6,5
45.375429,-75.730805,2007,2015,8,4,4
45.375432,-75.728888,2007,2015,8,4,4
45.375432,-75.733086,2007,2016,9,8,5
45.375432,-75.738535,2007,2015,8,6,4
45.375435,-75.769787,2007,2015,8,5,5
45.375446,-75.739964,2007,2015,8,7,5
45.375448,-75.673186,2007,2015,8,6,5
45.375450,-75.776600,2007,2014,7,4,3
45.375451,-75.739952,2007,2015,8,7,5
45.375457,-75.676221,2007,2015,8,6,5
45.375458,-75.754459,2007,2014,7,4,4
45.375460,-75.666044,2007,2016,9,4,4
45.375461,-75.737854,2007,2015,8,4,4
45.375463,-75.671107,2007,2016,9,4,4
45.375466,-75.737844,2007,2015,8,4,4
45.375472,-75.662079,2007,2015,8,6,5
45.375472,-75.735878,2007,2015,8,6,4
45.375475,-75.760235,2007,2016,9,6,6
45.375478,-75.674227,2007,2015,8,6,5
45.375481,-75.733842,2007,2016,9,7,6
45.375481,-75.770151,2007,2015,8,5,5
45.375483,-75.739878,2007,2015,8,7,5
45.375486,-75.741373,2007,2016,9,7,5
45.375488,-75.732606,2007,2015,8,4,4
45.375490,-75.732601,2007,2015,8,3,3
45.375491,-75.760789,2007,2015,8,5,5
45.375493,-75.651487,2007,2016,9,7,6
45.375493,-75.728749,2007,2015,8,5,5
45.375495,-75.764731,2007,2015,8,6,4
45.375496,-75.741382,2007,2016,9,7,5
45.375496,-75.760250,2007,2016,9,6,6
45.375498,-75.728738,2007,2015,8,5,5
45.375498,-75.753378,2007,2015,8,6,5
45.375500,-75.754479,2007,2014,7,4,4
45.375501,-75.730220,2007,2015,8,5,5
45.375505,-75.672154,2007,2015,8,7,5
45.375505,-75.674231,2007,2015,8,6,5
45.375505,-75.770337,2007,2015,8,5,5
45.375509,-75.756091,2007,2015,8,5,4
45.375511,-75.775898,2007,2015,8,4,4
45.375517,-75.768967,2007,2015,8,4,4
45.375518,-75.663838,2007,2016,9,7,6
45.375522,-75.676230,2007,2015,8,6,5
45.375524,-75.764752,2007,2015,8,5,4
45.375528,-75.733732,2007,2016,9,7,6
45.375529,-75.739771,2007,2015,8,7,5
45.375531,-75.672158,2007,2015,8,7,5
45.375533,-75.766119,2007,2015,8,3,3
45.375533,-75.766120,2007,2015,8,3,3
45.375533,-75.770555,2007,2015,8,4,4
45.375534,-75.763194,2007,2014,7,4,3
45.375538,-75.675252,2007,2016,9,7,6
45.375539,-75.675252,2007,2016,9,7,6
45.375539,-75.763180,2007,2014,7,4,3
45.375541,-75.737669,2007,2015,8,4,4
45.375541,-75.741830,2007,2016,9,6,5
45.375542,-75.739742,2007,2015,8,7,5
45.375542,-75.770631,2007,2015,8,6,5
45.375549,-75.641167,2007,2016,9,5,5
45.375553,-75.737641,2007,2015,8,4,4
45.375557,-75.770743,2007,2015,8,4,4
45.375568,-75.673203,2007,2015,8,6,5
45.375573,-75.665426,2007,2016,9,6,6
45.375581,-75.677221,2007,2015,8,5,4
45.375585,-75.771271,2007,2015,8,4,4
45.375597,-75.728509,2007,2015,8,5,5
45.375603,-75.676241,2007,2015,8,6,5
45.375604,-75.739599,2007,2015,8,7,5
45.375608,-75.733541,2007,2016,9,7,6
45.375608,-75.739589,2007,2015,8,7,5
45.375610,-75.671128,2007,2016,9,5,4
45.375611,-75.674245,2007,2015,8,6,5
45.375611,-75.763003,2007,2015,8,5,4
45.375615,-75.737498,2007,2015,8,4,4
45.375617,-75.737494,2007,2015,8,4,4
45.375622,-75.754538,2007,2014,7,3,3
45.375623,-75.673211,2007,2015,8,6,5
45.375632,-75.663857,2007,2016,9,7,6
45.375636,-75.764815,2007,2015,8,6,5
45.375643,-75.755905,2007,2016,9,6,5
45.375643,-75.766186,2007,2015,8,3,3
45.375644,-75.672175,2007,2015,8,7,5
45.375644,-75.776004,2007,2015,8,4,4
45.375645,-75.674249,2007,2015,8,6,5
45.375648,-75.676248,2007,2015,8,6,5
45.375654,-75.733431,2007,2016,9,6,5
45.375656,-75.753466,2007,2015,8,5,4
45.375660,-75.732206,2007,2015,8,4,4
45.375661,-75.735919,2007,2015,8,6,4
45.375669,-75.739447,2007,2015,8,7,5
45.375671,-75.675271,2007,2016,9,7,6
45.375674,-75.662073,2007,2015,8,5,4
45.375675,-75.728330,2007,2015,8,5,5
45.375676,-75.732169,2007,2015,8,4,4
45.375676,-75.739432,2007,2015,8,7,5
45.375677,-75.762837,2007,2015,8,5,4
45.375680,-75.672180,2007,2015,8,7,5
45.375682,-75.737342,2007,2015,8,4,4
45.375687,-75.651089,2007,2016,9,6,5
45.375689,-75.755803,2007,2016,9,6,5
45.375691,-75.662074,2007,2015,8,5,4
45.375691,-75.733341,2007,2016,9,7,6
45.375692,-75.738757,2007,2015,8,6,5
45.375693,-75.762798,2007,2015,8,5,4
45.375694,-75.652572,2007,2016,9,5,5
45.375695,-75.675275,2007,2016,9,7,6
45.375697,-75.764849,2007,2015,8,6,5
45.375698,-75.754580,2007,2014,7,3,3
45.375699,-75.737305,2007,2015,8,4,4
45.375701,-75.728270,2007,2015,8,5,5
45.375718,-75.738780,2007,2015,8,6,5
45.375723,-75.673225,2007,2015,8,6,5
45.375728,-75.730110,2007,2015,8,4,4
45.375728,-75.732049,2007,2015,8,4,4
45.375732,-75.676259,2007,2015,8,6,5
45.375734,-75.650993,2007,2016,9,7,6
45.375736,-75.730090,2007,2015,8,4,4
45.375736,-75.766387,2007,2015,8,3,3
45.375741,-75.766427,2007,2015,8,3,3
45.375742,-75.737205,2007,2015,8,3,3
45.375742,-75.739280,2007,2015,8,7,5
45.375743,-75.671147,2007,2016,9,8,5
45.375747,-75.758122,2007,2016,9,11,6
45.375749,-75.665452,2007,2016,9,6,6
45.375753,-75.739254,2007,2015,8,7,5
45.375753,-75.755658,2007,2016,9,6,5
45.375754,-75.674264,2007,2015,8,6,5
45.375755,-75.728148,2007,2015,8,5,5
45.375755,-75.731985,2007,2015,8,4,4
45.375756,-75.641276,2007,2016,9,4,4
45.375756,-75.737172,2007,2015,8,3,3
45.375758,-75.766604,2007,2015,8,4,4
45.375761,-75.674265,2007,2015,8,6,5
45.375763,-75.666200,2007,2016,9,7,6
45.375763,-75.766651,2007,2015,8,4,4
45.375768,-75.776844,2007,2016,9,10,6
45.375769,-75.677246,2007,2015,8,5,4
45.375770,-75.771697,2007,2016,9,7,6
45.375771,-75.663879,2007,2016,9,6,6
45.375773,-75.760149,2007,2016,9,5,5
45.375776,-75.730462,2007,2015,8,6,5
45.375779,-75.675287,2007,2016,9,7,6
45.375783,-75.766842,2007,2015,8,5,5
45.375784,-75.750564,2007,2016,9,5,5
45.375784,-75.766855,2007,2015,8,5,5
45.375787,-75.673235,2007,2015,8,6,5
45.375791,-75.676267,2007,2015,8,6,5
45.375798,-75.768898,2007,2015,8,4,4
45.375801,-75.767026,2007,2015,8,5,5
45.375802,-75.753547,2007,2015,8,6,5
45.375803,-75.767043,2007,2015,8,5,5
45.375804,-75.741223,2007,2015,8,5,4
45.375806,-75.672199,2007,2015,8,7,5
45.375807,-75.764910,2007,2015,8,6,5
45.375819,-75.736057,2007,2015,8,6,4
45.375825,-75.731823,2007,2015,8,3,3
45.375827,-75.727983,2007,2015,8,5,5
45.375827,-75.767281,2007,2015,8,4,4
45.375828,-75.737005,2007,2015,8,4,4
45.375829,-75.737003,2007,2015,8,4,4
45.375831,-75.731811,2007,2015,8,3,3
45.375834,-75.662088,2007,2015,8,6,5
45.375834,-75.675295,2007,2016,9,7,6
45.375844,-75.767442,2007,2015,8,5,5
45.375845,-75.759985,2007,2016,9,4,4
45.375846,-75.754671,2007,2014,7,4,4
45.375846,-75.762295,2007,2015,8,6,4
45.375846,-75.762299,2007,2015,8,6,4
45.375850,-75.672205,2007,2015,8,7,5
45.375850,-75.767509,2007,2015,8,5,5
45.375852,-75.662090,2007,2015,8,6,5
45.375857,-75.673245,2007,2015,8,6,5
45.375857,-75.733007,2007,2016,9,8,6
45.375857,-75.764938,2007,2015,8,6,5
45.375861,-75.729792,2007,2015,8,4,4
45.375862,-75.768882,2007,2015,8,3,3
45.375864,-75.640693,2007,2016,9,5,5
45.375865,-75.671164,2007,2016,9,7,5
45.375868,-75.663895,2007,2016,9,7,6
45.375868,-75.729776,2007,2015,8,4,4
45.375869,-75.650678,2007,2016,9,7,6
45.375871,-75.755392,2007,2016,9,6,5
45.375874,-75.731711,2007,2015,8,4,4
45.375876,-75.674280,2007,2015,8,5,4
45.375882,-75.741041,2007,2015,8,7,4
45.375885,-75.736873,2007,2015,8,4,4
45.375886,-75.762104,2007,2015,8,4,4
45.375890,-75.755348,2007,2016,9,6,5
45.375895,-75.762057,2007,2015,8,4,4
45.375902,-75.727810,2007,2015,8,5,5
45.375905,-75.674284,2007,2015,8,6,5
45.375905,-75.763766,2007,2015,8,4,4
45.375907,-75.763767,2007,2015,8,4,4
45.375910,-75.736815,2007,2015,8,4,4
45.375914,-75.731618,2007,2015,8,5,5
45.375918,-75.736145,2007,2015,8,6,4
45.375922,-75.761844,2007,2015,8,6,4
45.375924,-75.761797,2007,2015,8,6,4
45.375928,-75.665429,2007,2016,9,6,6
45.375929,-75.740933,2007,2015,8,7,4
45.375934,-75.761604,2007,2015,8,5,4
45.375935,-75.672218,2007,2015,8,7,5
45.375940,-75.761519,2007,2015,8,5,4
45.375942,-75.642184,2007,2016,9,5,5
45.375943,-75.666293,2007,2016,9,8,6
45.375951,-75.673258,2007,2015,8,6,5
45.375953,-75.740877,2007,2015,8,7,4
45.375954,-75.759736,2007,2016,9,6,6
45.375955,-75.665063,2007,2016,9,6,6
45.375957,-75.665040,2007,2016,9,6,6
45.375960,-75.642195,2007,2016,9,5,5
45.375961,-75.736696,2007,2015,8,4,4
45.375963,-75.753636,2007,2015,8,6,5
45.375963,-75.764997,2007,2015,8,4,3
45.375965,-75.761344,2007,2015,8,4,4
45.375971,-75.664854,2007,2016,9,6,6
45.375971,-75.761307,2007,2015,8,4,4
45.375974,-75.664813,2007,2016,9,6,6
45.375975,-75.755155,2007,2016,9,7,5
45.375977,-75.673262,2007,2015,8,6,5
45.375982,-75.736648,2007,2015,8,4,4
45.375985,-75.664667,2007,2016,9,6,6
45.375985,-75.675317,2007,2016,9,7,6
45.375986,-75.664642,2007,2016,9,6,6
45.375988,-75.730642,2007,2015,8,6,5
45.375992,-75.776641,2007,2016,9,10,6
45.375994,-75.729486,2007,2015,8,4,4
45.375995,-75.672227,2007,2015,8,7,5
45.375999,-75.664468,2007,2016,9,6,6
45.375999,-75.664471,2007,2016,9,6,6
45.376009,-75.729453,2007,2015,8,4,4
45.376011,-75.740741,2007,2015,8,7,4
45.376012,-75.755073,2007,2016,9,7,5
45.376012,-75.762714,2007,2015,8,4,4
45.376013,-75.664281,2007,2016,9,6,6
45.376014,-75.730664,2007,2015,8,6,5
45.376014,-75.750696,2007,2016,9,5,5
45.376015,-75.664261,2007,2016,9,6,6
45.376018,-75.765027,2007,2015,8,4,3
45.376019,-75.731373,2007,2015,8,3,3
45.376019,-75.761125,2007,2015,8,5,4
45.376023,-75.674299,2007,2015,8,5,4
45.376025,-75.662112,2007,2015,8,6,5
45.376027,-75.759570,2007,2016,9,7,5
45.376033,-75.763839,2007,2015,8,4,4
45.376034,-75.763840,2007,2015,8,4,4
45.376047,-75.739069,2007,2015,8,6,4
45.376050,-75.733032,2007,2016,9,7,6
45.376054,-75.671191,2007,2016,9,8,5
45.376056,-75.738555,2007,2015,8,6,5
45.376064,-75.677011,2007,2015,8,5,4
45.376064,-75.677016,2007,2015,8,5,4
45.376065,-75.740616,2007,2015,8,7,4
45.376066,-75.672238,2007,2015,8,7,5
45.376070,-75.738524,2007,2015,8,6,5
45.376075,-75.760935,2007,2015,8,4,4
45.376077,-75.729295,2007,2015,8,4,4
45.376083,-75.663275,2007,2015,8,5,5
45.376087,-75.727384,2007,2015,8,6,5
45.376089,-75.739107,2007,2015,8,6,4
45.376089,-75.759430,2007,2016,9,7,6
45.376089,-75.775998,2007,2015,8,5,4
45.376092,-75.666373,2007,2016,9,8,6
45.376093,-75.663130,2007,2015,8,5,5
45.376094,-75.729257,2007,2015,8,4,4
45.376097,-75.676586,2007,2015,8,4,3
45.376098,-75.676571,2007,2015,8,4,3
45.376100,-75.746525,2007,2016,9,6,5
45.376101,-75.663001,2007,2015,8,5,5
45.376106,-75.662921,2007,2015,8,5,5
45.376109,-75.753717,2007,2015,8,6,5
45.376110,-75.760816,2007,2015,8,4,4
45.376115,-75.754840,2007,2016,9,6,5
45.376117,-75.662756,2007,2015,8,3,3
45.376118,-75.740492,2007,2015,8,6,4
45.376119,-75.662730,2007,2015,8,3,3
45.376126,-75.763893,2007,2015,8,4,4
45.376133,-75.727278,2007,2015,8,6,5
45.376135,-75.676059,2007,2015,8,5,4
45.376135,-75.769638,2007,2015,8,5,5
45.376138,-75.676008,2007,2015,8,5,4
45.376139,-75.731095,2007,2015,8,5,5
45.376140,-75.662420,2007,2015,8,5,5
45.376142,-75.662388,2007,2015,8,5,5
45.376149,-75.763906,2007,2015,8,4,4
45.376157,-75.675724,2007,2015,8,6,5
45.376157,-75.738321,2007,2015,8,6,5
45.376162,-75.765107,2007,2015,8,5,5
45.376165,-75.672252,2007,2015,8,7,5
45.376166,-75.759257,2007,2016,9,7,6
45.376166,-75.760625,2007,2015,8,5,4
45.376168,-75.675555,2007,2015,8,6,5
45.376173,-75.738286,2007,2015,8,6,5
45.376175,-75.769951,2007,2015,8,5,5
45.376179,-75.662132,2007,2015,8,6,5
45.376183,-75.740341,2007,2015,8,6,4
45.376185,-75.727159,2007,2015,8,6,5
45.376191,-75.671211,2007,2016,9,8,5
45.376196,-75.663945,2007,2015,8,6,5
45.376198,-75.770123,2007,2015,8,5,5
45.376201,-75.770148,2007,2015,8,5,5
45.376202,-75.675091,2007,2015,8,6,5
45.376203,-75.675060,2007,2015,8,6,5
45.376203,-75.750806,2007,2016,9,5,5
45.376210,-75.750810,2007,2016,9,5,5
45.376211,-75.652725,2007,2016,9,5,5
45.376214,-75.759146,2007,2016,9,7,6
45.376217,-75.672260,2007,2015,8,7,5
45.376217,-75.760451,2007,2015,8,5,4
45.376220,-75.727079,2007,2015,8,6,5
45.376221,-75.754584,2007,2016,9,8,6
45.376224,-75.733053,2007,2016,9,3,3
45.376227,-75.674034,2007,2015,8,6,5
45.376229,-75.671217,2007,2016,9,7,5
45.376229,-75.674007,2007,2015,8,6,5
45.376232,-75.770393,2007,2015,8,5,5
45.376233,-75.770396,2007,2015,8,5,5
45.376236,-75.738140,2007,2015,8,6,5
45.376236,-75.754546,2007,2016,9,8,6
45.376247,-75.740185,2007,2015,8,6,4
45.376248,-75.759850,2007,2015,8,6,4
45.376252,-75.763966,2007,2015,8,4,4
45.376253,-75.770556,2007,2015,8,5,5
45.376256,-75.770576,2007,2015,8,5,5
45.376258,-75.673561,2007,2015,8,6,5
45.376258,-75.673569,2007,2015,8,6,5
45.376262,-75.763971,2007,2015,8,4,4
45.376267,-75.740136,2007,2015,8,6,4
45.376275,-75.706899,2007,2016,9,10,6
45.376275,-75.735970,2007,2015,8,4,4
45.376276,-75.726951,2007,2015,8,6,5
45.376276,-75.738049,2007,2015,8,6,5
45.376277,-75.770740,2007,2015,8,5,5
45.376278,-75.752620,2007,2016,9,6,6
45.376282,-75.760231,2007,2015,8,5,4
45.376288,-75.765177,2007,2015,8,6,5
45.376291,-75.758974,2007,2016,9,7,6
45.376297,-75.726900,2007,2015,8,6,5
45.376298,-75.672996,2007,2016,9,7,6
45.376299,-75.672983,2007,2016,9,7,6
45.376301,-75.727892,2007,2015,8,3,3
45.376304,-75.737984,2007,2015,8,6,5
45.376304,-75.759983,2007,2015,8,5,4
45.376304,-75.770950,2007,2015,8,5,5
45.376306,-75.758940,2007,2016,9,7,6
45.376308,-75.760059,2007,2015,8,5,4
45.376310,-75.663961,2007,2015,8,6,5
45.376313,-75.736488,2007,2015,8,8,5
45.376315,-75.677320,2007,2015,8,6,5
45.376316,-75.736491,2007,2015,8,8,5
45.376322,-75.771091,2007,2015,8,5,5
45.376325,-75.765198,2007,2015,8,6,5
45.376329,-75.771145,2007,2015,8,5,5
45.376330,-75.739326,2007,2015,8,6,4
45.376332,-75.739976,2007,2015,8,7,4
45.376341,-75.662153,2007,2015,8,5,5
45.376349,-75.737880,2007,2015,8,6,5
45.376349,-75.771305,2007,2015,8,5,5
45.376357,-75.730597,2007,2015,8,5,5
45.376361,-75.739353,2007,2015,8,7,5
45.376361,-75.754198,2007,2016,9,7,6
45.376362,-75.754194,2007,2016,9,7,6
45.376367,-75.737839,2007,2015,8,6,5
45.376368,-75.671236,2007,2016,9,7,5
45.376368,-75.672282,2007,2016,9,7,6
45.376368,-75.674349,2007,2015,8,4,3
45.376368,-75.735754,2007,2015,8,4,4
45.376372,-75.764035,2007,2015,8,4,4
45.376375,-75.727956,2007,2015,8,4,4
45.376378,-75.726714,2007,2015,8,6,5
45.376378,-75.758777,2007,2016,9,6,5
45.376380,-75.771539,2007,2015,8,5,5
45.376382,-75.676371,2007,2015,8,5,4
45.376387,-75.726695,2007,2015,8,6,5
45.376398,-75.771681,2007,2015,8,5,5
45.376401,-75.739807,2007,2015,8,7,4
45.376402,-75.741861,2007,2015,8,5,4
45.376406,-75.775454,2007,2015,8,4,4
45.376408,-75.737745,2007,2015,8,6,5
45.376412,-75.766026,2007,2015,8,4,4
45.376415,-75.766152,2007,2015,8,4,4
45.376416,-75.750931,2007,2016,9,6,6
45.376416,-75.762504,2007,2015,8,3,3
45.376416,-75.762505,2007,2015,8,3,3
45.376416,-75.765915,2007,2015,8,5,5
45.376417,-75.735642,2007,2015,8,5,5
45.376421,-75.728506,2007,2015,8,5,5
45.376423,-75.756176,2007,2016,9,10,6
45.376424,-75.764065,2007,2015,8,5,5
45.376434,-75.730421,2007,2015,8,4,4
45.376435,-75.765738,2007,2015,8,5,5
45.376436,-75.662166,2007,2015,8,5,5
45.376436,-75.666549,2007,2016,9,8,6
45.376439,-75.677336,2007,2015,8,5,4
45.376442,-75.737666,2007,2015,8,6,5
45.376449,-75.663980,2007,2015,8,6,5
45.376454,-75.765644,2007,2015,8,5,5
45.376460,-75.762345,2007,2015,8,4,4
45.376462,-75.741720,2007,2015,8,5,4
45.376465,-75.675387,2007,2016,9,7,6
45.376466,-75.726513,2007,2015,8,6,5
45.376471,-75.765295,2007,2015,8,6,5
45.376473,-75.766384,2007,2015,8,4,4
45.376475,-75.675388,2007,2016,9,7,6
45.376478,-75.730323,2007,2015,8,4,4
45.376484,-75.766426,2007,2015,8,4,4
45.376485,-75.674366,2007,2015,8,6,5
45.376485,-75.737567,2007,2015,8,6,5
45.376486,-75.750972,2007,2016,9,6,6
45.376486,-75.758522,2007,2016,9,7,6
45.376486,-75.764101,2007,2015,8,5,5
45.376490,-75.726458,2007,2015,8,6,5
45.376496,-75.672301,2007,2016,9,8,6
45.376496,-75.735458,2007,2015,8,5,5
45.376497,-75.674368,2007,2015,8,5,4
45.376497,-75.762212,2007,2015,8,4,4
45.376509,-75.762170,2007,2015,8,4,4
45.376519,-75.732679,2007,2015,8,5,5
45.376520,-75.753503,2007,2016,9,5,5
45.376523,-75.676391,2007,2015,8,5,4
45.376523,-75.732671,2007,2015,8,5,5
45.376525,-75.741572,2007,2015,8,5,4
45.376526,-75.737472,2007,2015,8,6,5
45.376528,-75.671259,2007,2016,9,7,5
45.376528,-75.731115,2007,2015,8,6,5
45.376531,-75.730202,2007,2015,8,4,4
45.376532,-75.672306,2007,2016,9,8,6
